Ticker,Name,Modified,AsOfDate,Sector,SubSector,AnalystRecommendationValue,Interpretation,FactorScore,RevenueGrowth,RevenueGrowthPoints,BalanceSheetStrength,BalanceSheetStrengthPoints,ProfitabilityTrend,ProfitabilityTrendPoints,FCFGenerationCapitalIntensity,FCFGenerationCapitalIntensityPoints,RegulatoryEnvironment,RegulatoryEnvironmentPoints,Cyclicality,CyclicalityPoints,MarketPosition,MarketPositionPoints,ESG,ESGPoints,QualityOfManagement,QualityOfManagementPoints,AccessToCapital,AccessToCapitalPoints,FundScore,FundPoints,EventRisk,EventRiskPoints,ExpectedIssuance,ExpectedIssuancePoints,RatingsOutlook,RatingsOutlookPoints,Volatility,VolatilityPoints,CreditRisk,CreditRiskPoints,SecondaryLiquidity,SecondaryLiquidityPoints,TechScore,TechPoints,SpreadPerUnitOfRisk,SpreadPerUnitOfRiskPoints,PercentileSpreadVsCorpIndex,PercentileSpreadVsCorpIndexPoints,SpreadToEvent,SpreadToEventPoints,RelativeToBroadSector,RelativeToBroadSectorPoints,RelativeToIndustry,RelativeToIndustryPoints,ValScore,ValPoints
HD,Home Depot Inc,6/30/2016 23:01,5/17/2016 0:00,Consumer & Industrial,Retailers,Neutral,Modest Overweight,61.2,7,0.7,7,0.7,6,0.6,9,0.9,5,0.5,6,0.6,9,0.9,6,0.6,8,0.8,9,0.9,36,72,5,1.25,4,0.6,5,0.75,7,1.05,10,1.5,5,0.75,17.7,59,7,1.75,1,0.25,5,1.25,,,2,0.5,7.5,37.5
HD,Home Depot Inc,3/31/2016 23:01,2/23/2016 0:00,Consumer & Industrial,Retailers,Neutral,Modest Overweight,54.6,6,0.6,7,0.7,6,0.6,8,0.8,5,0.5,6,0.6,9,0.9,6,0.6,7,0.7,9,0.9,34.5,69,5,1.25,4,0.6,5,0.75,2,0.3,7,1.05,5,0.75,14.1,47,4,1,1,0.25,5,1.25,,,2,0.5,6,30
HD,Home Depot Inc,12/31/2015 23:01,11/17/2015 0:00,Consumer & Industrial,Retailers,Neutral,Modest Overweight,57.9,6,0.6,7,0.7,6,0.6,8,0.8,5,0.5,6,0.6,9,0.9,6,0.6,7,0.7,9,0.9,34.5,69,5,1.25,4,0.6,5,0.75,3,0.45,10,1.5,5,0.75,15.9,53,6,1.5,1,0.25,5,1.25,,,3,0.75,7.5,37.5
HD,Home Depot Inc,9/30/2015 23:01,8/18/2015 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,55.35,6,0.6,7,0.7,6,0.6,8,0.8,5,0.5,6,0.6,9,0.9,6,0.6,7,0.7,9,0.9,27.6,69,5,1.25,4,0.6,5,0.75,7,1.05,9,1.35,5,0.75,17.25,57.5,6,1.5,2,0.5,2,0.5,,,4,1,10.5,35
HD,Home Depot Inc,6/30/2015 23:01,5/19/2015 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,54.6,6,0.6,7,0.7,6,0.6,8,0.8,5,0.5,6,0.6,9,0.9,6,0.6,7,0.7,9,0.9,27.6,69,5,1.25,4,0.6,5,0.75,7,1.05,9,1.35,5,0.75,17.25,57.5,4,1,3,0.75,2,0.5,,,4,1,9.75,32.5
HD,Home Depot Inc,3/31/2015 23:00,2/24/2015 0:00,Consumer & Industrial,Retailers,Underperform,Neutral,51.3,6,0.6,7,0.7,6,0.6,8,0.8,5,0.5,6,0.6,9,0.9,6,0.6,7,0.7,9,0.9,27.6,69,5,1.25,4,0.6,5,0.75,3,0.45,9,1.35,5,0.75,15.45,51.5,3,0.75,2,0.5,2,0.5,,,4,1,8.25,27.5
HD,Home Depot Inc,12/31/2014 23:01,11/19/2014 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,54.45,6,0.6,7,0.7,6,0.6,8,0.8,5,0.5,6,0.6,9,0.9,6,0.6,7,0.7,9,0.9,27.6,69,5,1.25,8,1.2,5,0.75,6,0.9,9,1.35,5,0.75,18.6,62,3,0.75,3,0.75,2,0.5,,,3,0.75,8.25,27.5
HD,Home Depot Inc,9/30/2014 23:01,8/19/2014 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,57.25,7,0.7,7,0.7,8,0.8,8,0.8,5,0.5,7,0.7,9,0.9,6,0.6,7,0.7,9,0.9,29.2,73,5,1.25,8,1.2,5,0.75,3,0.45,8,1.2,5,0.75,16.8,56,6,1.5,3,0.75,2,0.5,,,4,1,11.25,37.5
HD,Home Depot Inc,6/30/2014 23:01,5/20/2014 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,56.8,7,0.7,7,0.7,8,0.8,8,0.8,5,0.5,7,0.7,9,0.9,6,0.6,7,0.7,9,0.9,29.2,73,5,1.25,4,0.6,5,0.75,7,1.05,7,1.05,5,0.75,16.35,54.5,6,1.5,3,0.75,2,0.5,,,4,1,11.25,37.5
HD,Home Depot Inc,3/31/2014 23:01,2/25/2014 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,54.25,7,0.7,7,0.7,8,0.8,8,0.8,5,0.5,7,0.7,9,0.9,6,0.6,7,0.7,9,0.9,29.2,73,5,0.75,6,0.9,5,0.75,3,0.75,8,1.2,5,0.75,15.3,51,6,1.5,2,0.5,2,0.5,,,3,0.75,9.75,32.5
HD,Home Depot Inc,12/31/2013 23:01,11/21/2013 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,56.3,7,0.7,7,0.7,8,0.8,8,0.8,5,0.5,8,0.8,9,0.9,6,0.6,7,0.7,9,0.9,29.6,74,5,0.75,8,1.2,5,0.75,4,1,8,1.2,5,0.75,16.95,56.5,6,1.5,2,0.5,2,0.5,,,3,0.75,9.75,32.5
HD,Home Depot Inc,10/1/2013 9:21,8/21/2013 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,54.65,7,0.7,7,0.7,8,0.8,8,0.8,5,0.5,8,0.8,9,0.9,6,0.6,7,0.7,9,0.9,29.6,74,4,0.6,2,0.3,5,0.75,7,1.75,8,1.2,5,0.75,16.05,53.5,6,1.5,1,0.25,2,0.5,,,3,0.75,9,30
HD,Home Depot Inc,6/30/2013 23:01,5/24/2013 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,56.7,6,0.6,7,0.7,8,0.8,8,0.8,5,0.5,8,0.8,9,0.9,6,0.6,7,0.7,9,0.9,29.2,73,4,0.6,2,0.3,5,0.75,6,1.5,9,1.35,5,0.75,21,52.5,6,1.5,2,0.5,2,0.5,,,3,0.75,6.5,32.5
HD,Home Depot Inc,3/31/2013 23:01,2/27/2013 0:00,Consumer & Industrial,Retailers,Underperform,Modest Overweight,54.6,6,0.6,6,0.6,8,0.8,8,0.8,5,0.5,8,0.8,9,0.9,6,0.6,7,0.7,9,0.9,28.8,72,4,0.6,2,0.3,5,0.75,7,1.75,8,1.2,5,0.75,16.05,53.5,6,1.5,2,0.5,2,0.5,,,3,0.75,9.75,32.5
KFT,Kraft Foods Inc.,3/31/2013 23:00,8/24/2012 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,63.45,6,0.6,6,0.6,4,0.4,6,0.6,5,0.5,8,0.8,8,0.8,6,0.6,5,0.5,9,0.9,25.2,63,6,0.9,9,1.35,5,0.75,6,1.5,9,1.35,6,0.9,20.25,67.5,6,1.5,5,1.25,7,1.75,,,6,1.5,18,60
KFT,Kraft Foods Inc.,12/31/2012 23:00,8/24/2012 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,63.45,6,0.6,6,0.6,4,0.4,6,0.6,5,0.5,8,0.8,8,0.8,6,0.6,5,0.5,9,0.9,25.2,63,6,0.9,9,1.35,5,0.75,6,1.5,9,1.35,6,0.9,20.25,67.5,6,1.5,5,1.25,7,1.75,,,6,1.5,18,60
KFT,Kraft Foods,9/30/2012 23:00,8/24/2012 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,63.45,6,0.6,6,0.6,4,0.4,6,0.6,5,0.5,8,0.8,8,0.8,6,0.6,5,0.5,9,0.9,25.2,63,6,0.9,9,1.35,5,0.75,6,1.5,9,1.35,6,0.9,20.25,67.5,6,1.5,5,1.25,7,1.75,,,6,1.5,18,60
KFT,Kraft Foods,6/30/2012 23:00,5/4/2012 0:00,Consumer & Industrial,Food and Beverage,Overweight,Modest Overweight,62.2,7,0.7,6,0.6,6,0.6,6,0.6,5,0.5,8,0.8,8,0.8,7,0.7,5,0.5,8,0.8,26.4,66,6,0.9,6,0.9,5,0.75,4,1,9,1.35,7,1.05,23.8,59.5,6,1.5,5,1.25,7,1.75,,,6,1.5,12,60
KHC,Kraft Heinz Co,3/31/2018 23:00,2/19/2018 0:00,Consumer & Industrial,Food and Beverage,Neutral,Neutral,47.5,4,0.4,3,0.3,5,0.5,6,0.6,5,0.5,7,0.7,7,0.7,5,0.5,3,0.3,7,0.7,20.8,52,2,0.5,4,0.6,5,0.75,1,0.15,3,0.45,7,1.05,10.5,35,6,1.2,9,1.8,5,2,2,0.2,2,0.2,16.2,54
KHC,Kraft Heinz Co,12/31/2017 23:00,11/6/2017 0:00,Consumer & Industrial,Food and Beverage,Outperform,Neutral,53.25,4,0.4,3,0.3,5,0.5,5,0.5,5,0.5,7,0.7,7,0.7,5,0.5,3,0.3,7,0.7,20.4,51,2,0.5,5,0.75,5,0.75,8,1.2,2,0.3,7,1.05,13.65,45.5,5,1,8,1.6,6,2.4,7,0.7,7,0.7,19.2,64
KHC,Kraft Heinz Co,9/30/2017 23:00,9/21/2017 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,54.85,4,0.4,3,0.3,6,0.6,5,0.5,5,0.5,7,0.7,7,0.7,5,0.5,3,0.3,7,0.7,20.8,52,2,0.5,5,0.75,5,0.75,7,1.05,9,1.35,7,1.05,16.35,54.5,5,1,8,1.6,6,2.4,5,0.5,4,0.4,17.7,59
KHC,Kraft Heinz Co,6/30/2017 23:00,5/10/2017 0:00,Consumer & Industrial,Food and Beverage,Outperform,Neutral,54,4,0.4,3,0.3,6,0.6,6,0.6,5,0.5,7,0.7,7,0.7,5,0.5,4,0.4,7,0.7,21.6,54,2,0.5,5,0.75,5,0.75,8,1.2,5,0.75,7,1.05,15,50,5,1,7,1.4,6,2.4,5,0.5,5,0.5,17.4,58
KHC,Kraft Heinz Co,4/3/2017 7:46,2/28/2017 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,60.3,4,0.4,3,0.3,6,0.6,7,0.7,5,0.5,7,0.7,7,0.7,5,0.5,4,0.4,7,0.7,27.5,55,4,1,8,1.2,6,0.9,9,1.35,10,1.5,7,1.05,21,70,6,1.2,7,1.4,6,2.4,9,0.9,9,0.9,11.8,59
KHC,Kraft Heinz Co,12/31/2016 23:00,11/7/2016 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,64.35,2,0.2,2,0.2,7,0.7,6,0.6,5,0.5,7,0.7,7,0.7,6,0.6,4,0.4,8,0.8,21.6,54,6,1.5,10,1.5,6,0.9,6,0.9,8,1.2,7,1.05,21.15,70.5,6,1.2,7,1.4,7,2.8,,,9,1.8,21.6,72
KHC,Kraft Heinz Co,9/30/2016 23:00,8/5/2016 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,60.95,2,0.2,2,0.2,7,0.7,6,0.6,5,0.5,7,0.7,7,0.7,6,0.6,6,0.6,8,0.8,28,56,6,1.5,10,1.5,6,0.9,2,0.3,8,1.2,7,1.05,19.35,64.5,6,1.2,6,1.2,7,2.8,,,8,1.6,13.6,68
KHC,Kraft Heinz Co,6/30/2016 23:01,6/14/2016 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,61.75,4,0.4,1,0.1,7,0.7,6,0.6,5,0.5,7,0.7,7,0.7,6,0.6,6,0.6,8,0.8,28.5,57,6,1.5,10,1.5,6,0.9,4,0.6,8,1.2,7,1.05,20.25,67.5,6,1.5,6,1.5,6,1.5,,,8,2,13,65
KHC,Kraft Heinz Co,3/31/2016 23:01,3/1/2016 0:00,Consumer & Industrial,Food and Beverage,Neutral,Neutral,53.4,4,0.4,1,0.1,6,0.6,6,0.6,5,0.5,7,0.7,7,0.7,6,0.6,6,0.6,8,0.8,28,56,6,1.5,3,0.45,6,0.9,2,0.3,4,0.6,7,1.05,14.4,48,2,0.5,6,1.5,5,1.25,,,9,2.25,11,55
KHC,Kraft Heinz Co,12/31/2015 23:01,12/23/2015 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,54.3,4,0.4,1,0.1,6,0.6,7,0.7,5,0.5,5,0.5,7,0.7,6,0.6,6,0.6,8,0.8,27.5,55,6,1.5,3,0.45,6,0.9,4,0.6,4,0.6,7,1.05,15.3,51,2,0.5,6,1.5,7,1.75,,,8,2,11.5,57.5
KHC,Kraft Heinz Co,9/30/2015 23:00,8/14/2015 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,56.95,4,0.4,1,0.1,6,0.6,6,0.6,5,0.5,4,0.4,7,0.7,6,0.6,5,0.5,8,0.8,20.8,52,4,1,3,0.45,5,0.75,4,0.6,8,1.2,7,1.05,15.15,50.5,6,1.5,7,1.75,6,1.5,,,9,2.25,21,70
KHC,Kraft Foods Group,7/8/2015 13:24,6/24/2015 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,57.6,4,0.4,1,0.1,5,0.5,6,0.6,5,0.5,4,0.4,7,0.7,6,0.6,5,0.5,8,0.8,20.4,51,4,1,3,0.45,5,0.75,7,1.05,7,1.05,4,0.6,14.7,49,3,0.75,9,2.25,8,2,,,10,2.5,22.5,75
KHC,Kraft Foods Group,7/8/2015 13:24,2/13/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,52.95,4,0.4,3,0.3,5,0.5,6,0.6,5,0.5,4,0.4,7,0.7,6,0.6,3,0.3,8,0.8,20.4,51,3,0.75,4,0.6,5,0.75,4,0.6,7,1.05,4,0.6,13.05,43.5,3,0.75,10,2.5,3,0.75,,,10,2.5,19.5,65
KHC,Kraft Foods Group,7/8/2015 13:24,5/2/2014 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,55.8,5,0.5,3,0.3,6,0.6,6,0.6,5,0.5,5,0.5,7,0.7,7,0.7,5,0.5,8,0.8,22.8,57,4,1,8,1.2,5,0.75,6,0.9,7,1.05,4,0.6,16.5,55,6,1.5,5,1.25,5,1.25,,,6,1.5,16.5,55
KHC,Kraft Foods Group,7/8/2015 13:24,5/2/2014 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,111.6,10,1,6,0.6,12,1.2,12,1.2,10,1,10,1,14,1.4,14,1.4,10,1,16,1.6,45.6,114,8,2,16,2.4,10,1.5,12,1.8,14,2.1,8,1.2,33,110,12,3,10,2.5,10,2.5,,,12,3,33,110
KHC,Kraft Foods Group,7/8/2015 13:24,2/14/2014 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,57.3,6,0.6,4,0.4,7,0.7,6,0.6,5,0.5,5,0.5,7,0.7,7,0.7,5,0.5,8,0.8,24,60,4,0.6,8,1.2,5,0.75,4,1,7,1.05,5,0.75,16.05,53.5,6,1.5,5,1.25,5,1.25,,,7,1.75,17.25,57.5
KHC,Kraft Foods Group,7/8/2015 13:24,10/31/2013 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,56.1,5,0.5,4,0.4,7,0.7,4,0.4,5,0.5,5,0.5,7,0.7,7,0.7,5,0.5,8,0.8,22.8,57,4,0.6,8,1.2,5,0.75,7,1.75,7,1.05,5,0.75,18.3,61,4,1,4,1,5,1.25,,,7,1.75,15,50
KHC,Kraft Foods Group,7/8/2015 13:24,8/2/2013 0:00,Consumer & Industrial,Food and Beverage,Outperform,Neutral,51.9,5,0.5,4,0.4,7,0.7,4,0.4,5,0.5,5,0.5,7,0.7,7,0.7,5,0.5,8,0.8,22.8,57,4,0.6,8,1.2,5,0.75,3,0.75,6,0.9,5,0.75,14.85,49.5,3,0.75,4,1,6,1.5,,,6,1.5,14.25,47.5
KHC,Kraft Foods Group,7/8/2015 13:24,5/10/2013 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,59,5,0.5,4,0.4,7,0.7,4,0.4,5,0.5,6,0.6,7,0.7,7,0.7,5,0.5,8,0.8,23.2,58,4,0.6,7,1.05,5,0.75,8,2,7,1.05,5,0.75,24.8,62,4,1,5,1.25,6,1.5,,,7,1.75,11,55
KHC,Kraft Foods Group,7/8/2015 13:24,10/3/2012 0:00,Consumer & Industrial,Food and Beverage,Overweight,Modest Overweight,63.35,6,0.6,6,0.6,4,0.4,6,0.6,5,0.5,8,0.8,7,0.7,7,0.7,5,0.5,8,0.8,24.8,62,4,0.6,9,1.35,5,0.75,8,2,8,1.2,8,1.2,21.3,71,6,1.5,5,1.25,6,1.5,,,6,1.5,17.25,57.5
KHC,Kraft Foods Group,7/8/2015 13:24,10/3/2012 0:00,Consumer & Industrial,Food and Beverage,Overweight,Modest Overweight,63.35,6,0.6,6,0.6,4,0.4,6,0.6,5,0.5,8,0.8,7,0.7,7,0.7,5,0.5,8,0.8,24.8,62,4,0.6,9,1.35,5,0.75,8,2,8,1.2,8,1.2,21.3,71,6,1.5,5,1.25,6,1.5,,,6,1.5,17.25,57.5
KO,Coca-Cola Co,12/31/2016 23:00,2/15/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,48.25,4,0.4,5,0.5,4,0.4,7,0.7,5,0.5,5,0.5,8,0.8,5,0.5,8,0.8,10,1,24.4,61,5,1.25,3,0.45,3,0.45,6,0.9,9,1.35,5,0.75,15.45,51.5,8,1.6,1,0.2,2,0.8,,,1,0.2,8.4,28
KO,Coca-Cola Co,9/30/2016 23:00,2/15/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,51.55,4,0.4,5,0.5,4,0.4,7,0.7,5,0.5,5,0.5,8,0.8,5,0.5,8,0.8,10,1,30.5,61,5,1.25,3,0.45,3,0.45,6,0.9,9,1.35,5,0.75,15.45,51.5,8,1.6,1,0.2,2,0.8,,,1,0.2,5.6,28
KO,Coca-Cola Co,6/30/2016 23:01,2/15/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,51.95,4,0.4,5,0.5,4,0.4,7,0.7,5,0.5,5,0.5,8,0.8,5,0.5,8,0.8,10,1,30.5,61,5,1.25,3,0.45,3,0.45,6,0.9,9,1.35,5,0.75,15.45,51.5,8,2,1,0.25,2,0.5,,,1,0.25,6,30
KO,Coca-Cola Co,3/31/2016 23:01,2/15/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,51.95,4,0.4,5,0.5,4,0.4,7,0.7,5,0.5,5,0.5,8,0.8,5,0.5,8,0.8,10,1,30.5,61,5,1.25,3,0.45,3,0.45,6,0.9,9,1.35,5,0.75,15.45,51.5,8,2,1,0.25,2,0.5,,,1,0.25,6,30
KO,Coca-Cola Co,12/31/2015 23:01,2/16/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,51.45,4,0.4,7,0.7,4,0.4,7,0.7,4,0.4,5,0.5,8,0.8,5,0.5,8,0.8,10,1,31,62,5,1.25,4,0.6,4,0.6,3,0.45,10,1.5,5,0.75,15.45,51.5,6,1.5,1,0.25,2,0.5,,,1,0.25,5,25
KO,Coca-Cola Co,9/30/2015 23:00,2/16/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,47.75,4,0.4,7,0.7,4,0.4,7,0.7,4,0.4,5,0.5,8,0.8,5,0.5,8,0.8,10,1,24.8,62,5,1.25,4,0.6,4,0.6,3,0.45,10,1.5,5,0.75,15.45,51.5,6,1.5,1,0.25,2,0.5,,,1,0.25,7.5,25
KO,Coca-Cola Co,6/30/2015 23:01,2/16/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,47.75,4,0.4,7,0.7,4,0.4,7,0.7,4,0.4,5,0.5,8,0.8,5,0.5,8,0.8,10,1,24.8,62,5,1.25,4,0.6,4,0.6,3,0.45,10,1.5,5,0.75,15.45,51.5,6,1.5,1,0.25,2,0.5,,,1,0.25,7.5,25
KO,Coca-Cola Co,3/31/2015 23:00,2/16/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,47.75,4,0.4,7,0.7,4,0.4,7,0.7,4,0.4,5,0.5,8,0.8,5,0.5,8,0.8,10,1,24.8,62,5,1.25,4,0.6,4,0.6,3,0.45,10,1.5,5,0.75,15.45,51.5,6,1.5,1,0.25,2,0.5,,,1,0.25,7.5,25
KO,Coca-Cola Co,12/31/2014 23:01,3/14/2014 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,48.5,5,0.5,7,0.7,4,0.4,8,0.8,4,0.4,5,0.5,9,0.9,5,0.5,8,0.8,10,1,26,65,5,1.25,4,0.6,4,0.6,3,0.45,9,1.35,5,0.75,15,50,6,1.5,1,0.25,2,0.5,,,1,0.25,7.5,25
KO,Coca-Cola Co,9/30/2014 23:00,3/14/2014 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,48.5,5,0.5,7,0.7,4,0.4,8,0.8,4,0.4,5,0.5,9,0.9,5,0.5,8,0.8,10,1,26,65,5,1.25,4,0.6,4,0.6,3,0.45,9,1.35,5,0.75,15,50,6,1.5,1,0.25,2,0.5,,,1,0.25,7.5,25
KO,Coca-Cola Co,6/30/2014 23:00,3/14/2014 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,48.5,5,0.5,7,0.7,4,0.4,8,0.8,4,0.4,5,0.5,9,0.9,5,0.5,8,0.8,10,1,26,65,5,1.25,4,0.6,4,0.6,3,0.45,9,1.35,5,0.75,15,50,6,1.5,1,0.25,2,0.5,,,1,0.25,7.5,25
KO,Coca-Cola Co,3/31/2014 23:00,3/14/2014 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,47.9,5,0.5,7,0.7,4,0.4,8,0.8,4,0.4,5,0.5,9,0.9,5,0.5,8,0.8,10,1,26,65,5,0.75,4,0.6,4,0.6,3,0.75,9,1.35,5,0.75,14.4,48,6,1.5,1,0.25,2,0.5,,,1,0.25,7.5,25
LMT,Lockheed Martin Corp,3/31/2018 23:00,11/30/2017 0:00,Consumer & Industrial,Aerospace/Defense,Underperform,Neutral,52.95,4,0.4,6,0.6,5,0.5,8,0.8,5,0.5,6,0.6,5,0.5,7,0.7,5,0.5,6,0.6,22.8,57,4,1,5,0.75,5,0.75,7,1.05,10,1.5,4,0.6,16.95,56.5,8,1.6,3,0.6,2,0.8,7,0.7,7,0.7,13.2,44
LMT,Lockheed Martin Corp,12/31/2017 23:00,11/30/2017 0:00,Consumer & Industrial,Aerospace/Defense,Underperform,Neutral,52.95,4,0.4,6,0.6,5,0.5,8,0.8,5,0.5,6,0.6,5,0.5,7,0.7,5,0.5,6,0.6,22.8,57,4,1,5,0.75,5,0.75,7,1.05,10,1.5,4,0.6,16.95,56.5,8,1.6,3,0.6,2,0.8,7,0.7,7,0.7,13.2,44
LMT,Lockheed Martin Corp,9/30/2017 23:00,5/15/2017 0:00,Consumer & Industrial,Aerospace/Defense,Underperform,Modest Overweight,54.75,7,0.7,6,0.6,5,0.5,8,0.8,5,0.5,6,0.6,5,0.5,7,0.7,5,0.5,6,0.6,24,60,4,1,5,0.75,5,0.75,9,1.35,8,1.2,4,0.6,16.95,56.5,7,1.4,3,0.6,3,1.2,7,0.7,7,0.7,13.8,46
LMT,Lockheed Martin Corp,6/30/2017 23:00,5/15/2017 0:00,Consumer & Industrial,Aerospace/Defense,Underperform,Modest Overweight,54.75,7,0.7,6,0.6,5,0.5,8,0.8,5,0.5,6,0.6,5,0.5,7,0.7,5,0.5,6,0.6,24,60,4,1,5,0.75,5,0.75,9,1.35,8,1.2,4,0.6,16.95,56.5,7,1.4,3,0.6,3,1.2,7,0.7,7,0.7,13.8,46
LMT,Lockheed Martin Corp,4/3/2017 7:46,8/23/2016 0:00,Consumer & Industrial,Aerospace/Defense,Outperform,Modest Overweight,58.6,6,0.6,6,0.6,5,0.5,6,0.6,6,0.6,6,0.6,5,0.5,7,0.7,5,0.5,7,0.7,29.5,59,6,1.5,7,1.05,5,0.75,6,0.9,10,1.5,4,0.6,18.9,63,7,1.4,4,0.8,6,2.4,,0,5,0.5,10.2,51
LMT,Lockheed Martin Corp,12/31/2016 23:00,8/23/2016 0:00,Consumer & Industrial,Aerospace/Defense,Outperform,Modest Overweight,59.3,6,0.6,6,0.6,5,0.5,6,0.6,6,0.6,6,0.6,5,0.5,7,0.7,5,0.5,7,0.7,23.6,59,6,1.5,7,1.05,5,0.75,6,0.9,10,1.5,4,0.6,18.9,63,7,1.4,4,0.8,6,2.4,,,5,1,16.8,56
LMT,Lockheed Martin Corp,9/30/2016 23:00,8/23/2016 0:00,Consumer & Industrial,Aerospace/Defense,Outperform,Modest Overweight,59.6,6,0.6,6,0.6,5,0.5,6,0.6,6,0.6,6,0.6,5,0.5,7,0.7,5,0.5,7,0.7,29.5,59,6,1.5,7,1.05,5,0.75,6,0.9,10,1.5,4,0.6,18.9,63,7,1.4,4,0.8,6,2.4,,,5,1,11.2,56
LMT,Lockheed Martin Corp,6/30/2016 23:01,1/26/2016 0:00,Consumer & Industrial,Aerospace/Defense,Outperform,Modest Overweight,58.9,6,0.6,6,0.6,5,0.5,6,0.6,5,0.5,6,0.6,5,0.5,7,0.7,5,0.5,7,0.7,29,58,6,1.5,7,1.05,5,0.75,6,0.9,10,1.5,4,0.6,18.9,63,7,1.75,4,1,6,1.5,,,5,1.25,11,55
LMT,Lockheed Martin Corp,3/31/2016 23:00,1/26/2016 0:00,Consumer & Industrial,Aerospace/Defense,Outperform,Modest Overweight,58.8,6,0.6,7,0.7,5,0.5,6,0.6,5,0.5,5,0.5,5,0.5,7,0.7,5,0.5,7,0.7,29,58,7,1.75,7,1.05,5,0.75,4,0.6,9,1.35,4,0.6,18.3,61,7,1.75,4,1,7,1.75,,,5,1.25,11.5,57.5
LMT,Lockheed Martin Corp,12/31/2015 23:01,11/17/2015 0:00,Consumer & Industrial,Aerospace/Defense,Outperform,Modest Overweight,59,6,0.6,6,0.6,5,0.5,6,0.6,5,0.5,5,0.5,5,0.5,7,0.7,5,0.5,7,0.7,28.5,57,6,1.5,7,1.05,5,0.75,4,0.6,10,1.5,4,0.6,18,60,7,1.75,6,1.5,6,1.5,,,6,1.5,12.5,62.5
LOW,Lowe's Cos Inc,3/31/2018 23:00,3/1/2018 0:00,Consumer & Industrial,Retailers,Neutral,Neutral,45.3,6,0.6,5,0.5,5,0.5,9,0.9,4,0.4,6,0.6,7,0.7,5,0.5,6,0.6,7,0.7,24,60,4,1,4,0.6,5,0.75,2,0.3,1,0.15,4,0.6,10.2,34,1,0.2,3,0.6,5,2,4,0.4,5,0.5,11.1,37
LOW,Lowe's Cos Inc,12/31/2017 23:00,12/1/2017 0:00,Consumer & Industrial,Retailers,Neutral,Neutral,52.6,6,0.6,6,0.6,5,0.5,9,0.9,4,0.4,6,0.6,7,0.7,5,0.5,6,0.6,7,0.7,24.4,61,5,1.25,4,0.6,5,0.75,7,1.05,5,0.75,4,0.6,15,50,1,0.2,3,0.6,5,2,8,0.8,8,0.8,13.2,44
LOW,Lowe's Cos Inc,9/30/2017 23:00,8/29/2017 0:00,Consumer & Industrial,Retailers,Neutral,Neutral,49.65,7,0.7,6,0.6,5,0.5,9,0.9,4,0.4,6,0.6,7,0.7,5,0.5,7,0.7,7,0.7,25.2,63,5,1.25,4,0.6,5,0.75,4,0.6,1,0.15,4,0.6,11.85,39.5,1,0.2,3,0.6,5,2,7,0.7,7,0.7,12.6,42
