,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/29/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/30/2018,4/30/2018,5/31/2018
CDNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0565033,197.8521881,198.3457031,195.3040009,197.4115906,202.8585968,200.5482025,206.66539,216.3932037,231.1724854,238.5921936,242.0713959,215.3083038,213.9656982,218.3878937,240.9128876,243.3012085,242.0803986,232.3524933,230.6930084,233.787796,222.7369995,210.4763947,228.972702,221.7653961,190.0500946,200.9557953,208.540802,199.2028046,198.6691895,195.2973022,162.2556,145.3401031,150.8435974,153.7608032,148.5039063,143.6719971,101.5591965,100.8414993,94.23110199,99.64609528,108.696701,109.784996,122.4889984
CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.2702268,156.3774938,149.6830098,142.4186055,146.6291638,148.9402511,139.7266199,140.3849592,136.997898,115.2380597,106.1454502,102.9620021,92.91327901,101.7298494,101.3061539,104.3591865,97.49366532,96.77622253,92.92027013,101.8233189,101.2227199,105.4552108,119.9327317
CEG,191.1112874,179.4146225,173.4127859,161.8233467,152.6768585,170.723968,180.6328879,175.8538595,182.5280528,180.5340028,176.6696248,164.7904085,179.6390346,175.800937,159.1819771,167.5495113,147.5391453,154.4142502,165.4961132,157.09171,199.4203138,247.2357887,230.4568495,214.5711459,201.8084787,177.4912537,160.6943233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CELARA,183.5380777,192.0507238,225.0496987,241.5680133,228.917283,243.7030809,260.322244,227.1815283,232.984501,239.4217255,221.8282962,235.3039186,214.4085515,215.1983787,221.2488289,193.7190612,208.6355536,223.9389858,225.3467234,236.5613219,258.6068216,295.4513211,275.0985612,252.8822309,276.3341685,269.7306428,252.1654344,234.2106413,259.9394273,291.9041337,268.0505641,279.0517135,268.1232902,264.7760414,228.8925179,244.859971,246.8159267,240.7897456,253.6543698,241.7306866,248.867896,236.1434042,264.309303,259.2964683,268.075312,269.3970077,253.8925753,253.1758268,216.9515623,245.1515651,204.2571299,213.3893679,223.564234,213.5343552,200.491745,187.0102907,197.6404986,206.0757946,201.2123415,213.3497457,215.6965036,238.113221,194.6954389,209.4412335,191.9870095,187.2712307,192.022255,201.5773,219.186806,253.3005801,221.426158,235.1376362,230.6746694,273.8675103,270.5065521,227.1456118,208.9799097,205.8252214,216.0724429,200.5575523,180.1747956,185.1734519,168.091839,200.1266786,186.4975236,172.7224357,159.3897373,153.967817,153.5104863,154.309294,156.495305,151.4668291,141.1106319,117.9188702,151.3774669,170.4391601,168.3499762,141.6096557,154.3107458,171.360065,171.6248464,203.9454777
CELG,,,,,,,,,,,135.3695632,140.4865505,136.9003455,131.108932,121.6217288,126.0855003,129.939712,130.6316278,133.1938382,129.2089191,151.0246932,153.0833387,150.9454846,191.8477897,186.2814818,180.7581763,169.8844683,164.3730767,167.9323577,185.878113,182.2018186,160.6516519,156.717005,146.1909289,126.7076637,129.8264881,122.1065771,120.0903735,122.4781167,123.9422818,117.0798802,114.1960844,135.0848426,119.2137914,127.4029183,134.0496898,126.4309515,122.6614345,103.6524916,106.4874621,100.1411277,99.29722111,95.03369399,100.7917441,101.1433826,100.3532224,102.3260003,117.7259828,119.3164633,126.6508496,129.8194658,127.7200809,111.9554729,126.991302,121.0533286,128.9925796,140.8456309,162.4074081,162.4707914,164.6899885,154.4952958,151.7641235,153.5376631,175.7706328,174.7549633,144.6434809,132.3684199,143.7620066,155.6937354,137.0197275,131.215688,139.7097283,137.9934167,128.9035254,123.9094847,122.9314079,118.2080962,116.7794013,111.7932967,105.1830245,94.78097626,82.58598348,98.1148283,85.58866375,98.85044875,104.5044493,97.36578819,92.19727449,109.2803955,125.8261981,126.6358107,139.5323682
CF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.9648764,261.5207986,228.164301,224.3637591,205.0374263,177.6716326,188.4916357,178.5877062,171.6553359,182.7668728,203.7315215,194.4518597,163.420678,179.9910856,180.5609481,184.8971775,195.0689905,170.9587064,169.9349612,169.3708893,178.1884301,162.8561214,149.824118,140.2243002,137.3821819,131.8674085,136.8604814,138.9649086,151.2169829,158.808976,171.533548,189.3371233,184.0266081,164.2597743,178.50309,171.7645623,183.672981,199.0217691,220.8850657,223.3337505,232.7246227,223.5259374,246.9873666,276.9958294,327.9994391,339.4754192,280.1845016,240.0575788,258.8405027,266.5997823,252.2388015,255.9720088,239.588316,,,,,,,,,,,,,,,,,,,,
CFN,147.8097462,148.710748,154.129237,143.3361845,122.7727336,160.1712812,163.612721,161.0057976,179.6169326,149.3067914,154.7488011,160.2083233,161.3419964,133.9696044,125.2087421,132.8317956,135.3413404,129.526085,135.5544745,132.9825982,166.0949998,164.7494718,174.7416739,194.3507566,189.3234724,196.5593802,180.1466687,176.4861709,183.4140649,190.512762,191.831794,177.6864949,182.1868356,180.4325816,168.701005,175.2340284,175.9225901,175.1694097,161.9181571,138.9642847,139.9755607,150.6548126,167.8799345,155.5322882,187.3641663,193.2830977,181.724319,176.9423943,173.6060367,173.0714885,162.3313488,163.6821569,157.7764125,118.4574198,120.999992,117.4435271,119.2294985,138.8090299,130.9039529,137.327104,133.2679161,136.6565099,126.4151077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHD,,,,,,,,,,,,,140.397995,138.2745972,136.3028107,143.7053986,148.0095978,152.6821899,156.3608093,138.0321045,158.7546997,169.4667053,166.4432983,186.5314026,183.3388977,143.0048981,125.7545929,123.5738983,129.7827911,137.4758911,137.4832001,131.7321014,132.2039948,113.9725914,109.462325,118.5435184,116.5878475,115.6620316,118.3598585,119.4853603,118.8428809,112.7864494,130.1385343,116.1042092,128.4397385,127.0786342,123.6543697,124.2227773,120.3203049,115.8973717,115.4154676,114.9577809,113.3079253,81.56358913,85.65912417,86.16286831,88.4019443,96.67570167,86.90222871,93.03834242,102.6991549,104.4103301,99.85558298,103.7755243,104.4762556,110.4419864,119.5728597,124.0113884,121.6312845,128.0994267,124.5468893,123.0699066,127.6708142,134.3743907,144.4066382,130.8569669,120.2867349,115.4988389,118.2293213,119.1254237,114.9912165,115.4621846,100.9361845,97.36362384,92.74197307,87.45229831,84.29058164,83.35705851,77.93727511,70.61491273,67.22485178,73.6638419,85.04325918,80.93161984,78.77834016,79.32954835,78.69073427,72.59588456,82.05239745,88.77279705,93.13028882,97.52469211
CHGDNU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.3920898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHH,,,,,,,,,302.3612976,297.1231995,301.0404968,291.6188965,289.8734131,289.5461121,281.7082825,255.3458862,248.5616913,245.8476105,257.7313843,258.8534241,270.459198,274.7410889,280.9031067,292.4960022,347.4075928,326.7793884,330.1838989,331.4182129,293.8230896,302.4146118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIHOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0988007,142.7433929,152.6508026,150.7042084,155.3231049,150.6799011,156.739502,159.8333893,166.1170959,161.9807892,156.6022949,157.1542053,153.7436981,154.1752014,148.0854034,138.1826935,129.6097107,140.5028992,139.3912964,137.2282104,137.7879028,125.1922989,133.2471008,133.2545929,119.2033997,124.300209,112.1085052,110.3518982,109.290802,110.7990952,115.7770996,117.2574005,115.2909012,110.6025009,105.5959015,102.8177948,89.47520447,93.53929901,92.23080444,102.9000015,114.234993
CHRW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.8870087,142.7539978
CHTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.5214803,242.3719341,236.4958972,219.3912386,223.5727028,224.3298725,211.5846056,198.001941,197.4956266,192.8589665,193.8058736,187.4078392,177.0902633,173.8231433,180.5676028,211.0297339,186.7627294,191.7366424,197.0168131,188.2800808,174.4351076,184.6298991,206.0867382,208.46781,224.2697068
CHTRIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.616112,295.9299257,311.1412957,278.2513184,270.077412,289.8577083,321.0516035,311.7822245,266.1254929,226.6493039,,,,,,,,,,,,,,,,,,,,,,,,,
CHVPHC,193.9002991,182.5549011,176.3908081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CINCHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0333023,127.415596,132.1941986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CKH,322.2145081,329.9934998,331.4110107,325.6029968,317.2994995,302.4902954,365.2637024,371.8956909,383.7962036,382.9277039,390.1032104,389.8706055,386.9229126,384.0529785,377.868103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,49.05207677,50.06655876,53.98640771,56.78725346,49.19714754,73.76460246,66.41573312,60.48932923,62.32189978,61.87746603,61.0105784,62.6795753,69.94291622,48.20738878,45.40108035,48.97002738,45.73808783,41.15982479,43.6631704,45.87361981,52.27839882,52.36953077,56.08591002,47.3597075,52.97794453,46.93747369,35.45286553,36.7189055,39.99548871,51.76436837,48.72342026,44.32934443,47.06917923,43.66323191,38.42123624,42.61656405,43.91777573,46.51133023,49.66415887,52.75847194,48.37801173,54.35902817,57.42313441,52.90485102,54.03792277,59.44747131,57.3544241,63.43055413,63.20062278,49.02303522,47.81645967,49.13066265,52.35891097,57.16793662,52.20603614,46.93072287,44.00755244,47.1789328,52.94331815,53.15027188,55.6914036,55.97530139,53.81639145,59.26430118,59.97793152,56.23751955,56.5327641,58.71795225,64.28676481,67.90445031,58.48115585,56.10751718,51.61883469,53.0732913,58.28785946,47.06186322,39.11053127,38.44279911,43.43246765,38.75649788,37.72053808,42.0781923,49.79269575,48.59146754,48.2545985,43.12833753,40.75575246,42.93715752,41.42495635,47.35036946,46.46896201,47.88637758,50.7619002,48.54029833,42.37756779,44.40975713,44.56187498,41.598756,45.89475078,58.17386366,51.76748212,52.36311989
CLECLI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.3399048,178.7529907,187.5983887,186.1060028,203.1100922,199.4824066,208.2578888,208.0096893,213.4221039,217.9780884,213.1524048,213.3577118,211.9353943,204.5634918,200.4077911,194.69841,191.0010986,186.8898926,178.8468933,169.5999908,162.8950958,184.6614075,184.4806976,194.759201,193.5652924,192.6492004,192.3742981,204.4141998,191.3927002,192.2592926,197.0023041,191.9141083,195.2810059,187.1228027,173.5443878,158.5695953,156.1177063,152.0231018,144.5232086,145.9920959,140.1165924,147.3166046,157.3408966,151.6129913,151.2050018
CLF,,,,173.1179962,152.2335968,191.6320038,203.4224091,191.3432922,217.7496033,235.2997248,219.5775429,237.8479376,202.4251578,199.5883104,176.8969814,168.6016107,154.3692679,176.7308009,183.8929561,176.171929,284.273526,360.4693388,293.5625899,341.3124266,335.8305914,287.1536022,255.9586998,259.6329625,269.575886,314.2070393,372.2843703,369.7232824,402.735028,387.9254454,386.4410322,409.3837268,363.9114695,342.1323022,307.9530092,370.6150366,356.4679376,376.5288895,448.4369459,408.875298,376.6496795,371.1812519,322.3279657,314.5060366,298.6693977,389.4450828,336.866201,316.4691973,315.3842864,335.8599372,343.6353183,330.3304132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0962404,169.0704469,146.1154195,119.8791452,120.2264447,97.4303575,72.2684856,111.4837909,123.217171,159.685391,171.4124526,209.9640482,332.4005788,384.1918868,302.4065442,324.7140727,253.3139023,286.7932922,303.9151633,364.88779,429.3123749,504.7895169,454.8980064,475.2275289,765.4085744,934.9349876,,,,,,,,,,,,,,,,,,,,,,,,,,,140.5239195,142.9615109
CLX,101.5367765,99.79094425,104.4957879,93.63731858,71.48229724,105.1902763,100.1923378,102.9093985,93.5303962,88.66135479,98.31922105,105.8458607,117.9147038,102.2732171,106.7152227,110.4204833,107.9750567,110.5962532,113.92787,201.5573323,227.4856664,194.7930841,161.4357027,169.4630398,158.9536379,139.2534577,125.5678198,145.8190561,148.5054097,149.4993366,142.1037839,131.5937619,121.4194776,106.0320806,94.78332775,101.597149,102.5322947,100.1633472,106.2644713,108.2206709,106.9857122,100.9300278,107.9514029,95.56800921,100.0820079,99.57500757,92.92956443,92.28134138,87.11418238,94.09553976,93.50548759,80.23410298,72.85154054,74.71308725,75.82887653,77.22745154,75.9779552,85.31429821,92.05112306,93.86994441,102.5670304,115.1681135,94.73504816,107.2556542,102.7634338,109.9886148,121.329863,122.7018563,121.9656249,131.9270851,118.0210064,113.3374685,113.0987762,120.3253029,119.1534442,106.8251038,96.17411819,94.55210616,95.06029434,88.72232507,86.17737498,90.12940117,88.16006727,81.22056073,80.58806444,78.84286725,69.60246392,70.25181119,69.85650064,70.37643055,68.64611182,64.4788486,66.94439302,67.21087199,60.61261123,60.10833969,55.39211512,50.58368638,53.92140122,65.3134695,59.89124086,73.7675901
CMC,267.6331383,322.4330174,327.833203,300.7551717,304.0884964,392.5197036,411.3053824,388.5377531,430.9303804,433.9989684,431.5355823,432.8414207,412.5074691,381.6897163,366.8217569,347.379565,319.6205579,322.6280228,342.3809856,388.0767933,547.0911664,622.4722097,522.8276616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CMCSA,156.2134807,161.1374954,164.8388642,148.1252021,143.6359007,190.1923302,181.2995985,165.9365124,181.0906889,177.0770397,165.7185161,169.7001044,156.3784452,153.3121142,153.0368719,155.3160058,148.1670088,153.7182586,151.8834808,146.4601728,184.656817,215.4145986,166.5042105,216.7997397,200.0962934,183.9838304,159.9381472,165.934592,169.996396,191.3661191,192.1920405,159.4378086,162.1470572,143.6354695,133.1508755,143.2394299,139.0930188,145.0494158,130.4588951,127.6092821,116.0663899,112.8314621,130.0414599,115.3856175,115.9319509,116.850554,110.5051707,123.664036,113.4985897,118.0434707,102.5982082,99.14057675,95.80457172,94.94774342,94.91690051,90.17434159,97.26554583,102.2057982,107.8380744,114.4925506,117.1807816,117.470283,110.3363146,115.4941153,117.8363251,129.7665982,143.4761399,143.8085434,148.6067343,149.528366,134.6220442,128.4570479,133.1425595,157.3175303,153.3425006,124.9471209,112.8665601,121.9377266,131.8520574,120.5192509,116.669387,119.9057317,118.6188555,115.8514812,106.5577974,117.1682738,114.3445132,115.2409714,113.6401518,106.2845685,99.46578004,92.4993626,111.9476507,96.36711005,88.46931171,92.37466888,85.08716717,81.86221812,97.22074614,110.0353801,110.5534064,135.6978408
CMI,275.0178223,264.4378967,266.5312195,268.1662903,249.1906891,248.8195953,250.2510071,246.2467957,282.1835938,271.3679199,271.0238953,264.8964844,239.582901,247.881012,240.1170044,242.6016998,211.1592102,216.1242981,215.6168976,219.7658081,266.3323975,250.4499969,224.5238953,225.5980072,218.0645905,219.7521973,221.8864899,201.210907,208.1368866,202.703186,200.7363129,184.3587036,188.7563934,181.7365112,181.5957947,200.7129974,191.0523987,189.8812103,193.4589081,200.6820984,193.2791901,190.7317047,197.9821014,186.4747925,197.8155975,105.723344,106.6018444,105.5317182,98.15989785,99.84477681,95.5154876,93.72444121,93.09307464,94.9845533,95.8976757,97.95168136,95.92428685,101.2588589,95.76556524,107.0954624,117.9102819,122.9991853,109.3189047,118.8805119,123.4502113,126.0371339,125.3129177,130.6830609,149.1026006,147.0357406,140.0884295,138.2406316,155.3255824,175.950241,182.4936127,168.650944,149.7174564,145.9105499,142.42863,136.5806371,133.7569977,135.9260292,131.2838609,119.061614,113.2674764,104.2853999,103.2275462,94.02514803,91.78701804,92.42425885,91.53172322,92.34241229,91.44869813,88.33934547,86.13755745,80.33987052,69.26098609,60.96162413,65.11195868,74.69882231,74.75814259,79.05722875
CMS,124.3419005,120.9938011,117.0808615,114.1775431,108.5727435,133.7706578,129.9549932,134.6483911,144.9769524,134.317832,137.0955537,120.4747281,109.5720545,109.370348,104.9052192,102.753559,107.8542242,109.7707718,115.4083087,111.4211517,140.2956664,144.9008794,133.0995023,149.823537,147.7634815,138.2877133,119.9798867,112.3894133,125.1354224,115.926451,117.6512312,102.0413784,102.4541675,90.56894402,83.06306321,86.4540759,84.73705766,86.34368444,81.53244446,108.277653,103.4138161,106.0137195,120.3498307,102.0646992,106.9034152,114.0297885,102.962924,97.15210745,90.7433354,90.68273416,84.39541403,86.50336535,77.91556463,77.09079188,79.06903134,77.10723823,79.07031674,86.84559614,91.08341983,108.1366929,104.3750552,106.3137259,91.56307484,98.40856694,97.67526568,100.593615,108.1557943,115.9523503,119.7832215,125.6614256,114.0452192,111.2467449,115.4784059,119.8241623,127.116068,118.6462102,111.4369781,98.14642939,105.4596403,102.814859,99.37020404,101.7842933,94.94193535,92.59889296,92.63095737,94.09287901,91.77328528,86.48660969,88.21732598,85.45895297,81.36917097,74.88275475,77.01582348,75.86313241,65.44546259,69.74221636,67.40230673,63.56982034,69.23397725,81.41446782,80.60481713,84.55450226
CNHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.8850937,133.2324662,121.5688506,98.24720102,120.8030045,131.4905438,111.6118405,122.1608597
CNHIND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.19354888,108.0993071,,,,,,
CNL,239.4251436,254.3130385,256.3683177,193.6243602,184.5905312,222.0067021,220.6366985,213.5661241,222.2645688,214.2222357,213.6262051,206.6631963,202.6310862,198.993744,191.1268893,194.7723131,198.5854564,202.2303078,194.3746051,192.8656611,203.3577046,200.4448993,206.52511,209.0786068,208.5737246,211.4046768,213.7688697,216.9879212,223.7571845,229.5667933,228.6542166,234.127866,225.0787225,221.5585135,213.8133707,211.9146068,215.6612701,179.8566857,174.1326486,176.7809014,175.9446235,175.5777674,194.5466981,167.1821454,170.2780912,178.9907866,174.7226549,157.6044613,149.8491631,149.2743112,149.3284467,144.8732904,141.4713577,137.8983115,128.7146438,133.3213653,148.2297377,154.5843864,158.1556017,171.0015212,158.1334546,158.2030293,155.3847693,179.5427472,180.4999659,192.3742276,205.2295092,198.3530011,200.7261728,205.6138236,201.2946761,204.0712813,210.3252289,225.5975634,249.2978963,245.7967022,234.15798,207.9665225,216.3900324,200.6987073,193.7157139,195.0548296,183.7165831,155.9828538,167.262605,165.0786754,167.4918662,163.2674711,162.2554798,160.6982551,157.2686906,146.4440112,153.0346958,149.4225151,147.6265701,143.6103246,143.1989144,138.1559464,163.1377544,173.6908322,183.7886145,186.5670371
CNP,190.7034067,186.5967586,169.1185977,153.715646,147.4231321,154.5866931,169.2081944,163.4896682,167.5339133,167.0644354,159.5070538,154.252721,146.5729336,137.106167,132.3960275,136.2327079,132.540858,135.1026401,140.0182187,131.0291055,156.9933585,177.1440335,165.1967076,168.875686,169.6554309,165.2954056,155.3089273,165.4936164,176.7910457,180.1590138,180.2140598,169.3899213,152.2054348,146.3407564,118.248621,130.4135558,131.3791437,126.9468838,122.777782,117.0603032,113.2999837,112.5044576,124.1669792,114.5135469,115.2187786,116.873115,109.6682118,106.6902551,103.266321,106.4196583,101.2300962,100.0119839,94.72650929,89.08171063,89.13933393,87.63987172,90.40139676,95.52783898,102.0678233,111.6448957,111.5321501,115.9951747,102.4898288,118.6044791,116.2935722,128.3628247,132.5293163,132.3279148,136.7799603,139.4877378,145.8035765,146.4789584,150.7150444,173.3765914,183.4904296,168.5726152,160.8136931,152.3126748,153.2470235,151.3177513,143.5113973,142.2674776,131.1954675,121.8858437,121.1458219,110.5098242,112.0244882,105.7350391,103.5084229,103.3942034,104.7410364,96.39346932,96.35215414,91.91560758,81.84497529,83.50105645,80.79755032,74.99327898,80.28553359,89.15761024,90.52229305,95.59150584
CNQCN,130.827559,141.7269329,146.9515751,134.1804915,123.5469943,172.8051292,163.9825457,143.579758,165.9325534,157.5480284,137.0551607,131.3799508,113.9911162,123.1581213,122.5197219,123.0560787,114.2902188,124.2292674,128.3318258,116.182387,169.3534736,194.3167433,152.6116633,178.4153433,157.9607916,137.5019271,128.120383,141.0194898,145.6109019,184.1047907,185.3535488,161.7719358,160.8329111,139.7321399,120.1333766,144.9623956,136.8489295,139.2021777,148.3266123,149.582266,146.0206285,151.7350966,162.9306618,145.4603188,147.9023684,152.3544879,140.0247168,144.4367864,138.6825705,142.4147027,131.6965248,123.975989,115.8186116,115.3417386,116.3381839,117.0603301,119.7799825,135.3120614,157.09241,167.9628481,203.3114181,240.2005307,190.5679442,199.2184452,181.9042592,183.7786,199.550227,223.8000166,281.0220755,292.986507,268.7811529,258.3242227,337.1021695,633.9876692,625.3085619,399.4210523,329.5145523,365.8000454,320.6644441,326.3324728,291.7618493,270.7744932,236.8796069,232.8748638,195.7636015,195.6115776,199.7280868,211.7703626,215.0938398,183.6989382,188.3990344,171.8944795,191.5201104,168.5553498,149.5509684,150.4598937,141.7660568,123.6354202,133.9064234,148.7501373,145.576996,145.4447323
CNRCN,104.319199,104.0746764,103.2554933,102.310782,92.24831293,107.6354581,107.0952065,103.47719,104.8623991,104.6847268,111.0987244,106.757164,98.83279561,96.48721089,90.05576634,90.35362498,90.79556999,98.41187848,100.9115989,100.7371757,126.8118781,131.0855281,114.4809276,127.4694822,125.1867616,119.6549496,117.4214487,117.5024275,117.7779606,129.2223874,122.6961643,113.7771596,110.3425231,107.635918,96.07310795,100.0274383,99.61750773,95.22000843,99.44649518,97.44819736,97.17229258,96.99466926,104.9021762,100.8533572,103.6440417,109.0691222,100.3712814,97.20246773,94.21582591,85.48340569,87.19200146,84.13114162,79.58925121,81.26016184,81.2138958,78.68716443,82.85191831,85.50414495,90.15480799,92.52794926,102.3521533,104.6068279,94.63151129,97.571346,96.16580777,98.66499758,111.4659242,117.338591,121.3009528,126.1462436,116.9114262,111.8380629,118.247981,133.9350881,130.9559644,113.4628355,102.133484,105.3932884,112.3829126,101.9865512,101.0408573,101.1821832,96.82549427,94.08590944,91.86218687,91.83158462,89.94541418,88.65110388,86.84155676,87.2435486,85.48527849,82.6558778,87.32475409,81.50282041,75.85124782,75.27199307,68.85965962,64.66662466,68.15712101,79.98020704,83.37067867,92.17678101
CNW,367.7661889,342.5461406,345.2262129,313.7848145,292.9416957,290.1627218,291.2668473,330.6500899,352.9549568,346.1024939,342.094922,337.7165545,317.733155,305.9173501,295.4310361,298.2281394,305.1528867,311.9282405,312.8162166,295.7596941,377.739677,406.6774153,380.2872361,417.4694104,406.0532913,409.8362574,405.6856798,365.148278,369.1963304,373.3325187,372.5282984,374.5157105,356.786608,330.8969228,320.248886,335.8197809,325.2861241,320.1254267,298.5269864,298.4958895,289.4858699,279.7133305,311.7581619,280.8765946,281.7980792,280.8444079,264.3412505,259.9993532,246.1050822,248.0421265,195.0626616,195.9861176,189.848065,191.6381361,193.4866612,200.3840472,201.8070359,205.524035,205.8772759,210.7174055,219.8634949,230.0853987,215.6974402,229.2353502,228.1524712,234.686982,246.7738545,254.5631072,252.9533992,603.0492242,610.0495696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNX,,,,280.2557983,285.4630127,282.7377014,296.5776062,265.1828918,264.5766907,243.2749023,253.3488922,231.6536865,197.9241028,159.9640961,117.5899048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.4114075,214.7799072,215.0732117,235.9442902,243.000885,273.0398865,292.7336121,296.0786133,274.1791992,278.042511,282.7192993,296.1022034,308.4942017,253.050705,233.5336914,237.3408051,250.1804047,224.9701996,203.2984924,211.3751831,209.5686035,194.0449066,186.376297,179.3878021,164.7570038,174.9364014,177.8491058,173.1071014,168.330837,150.5701202,162.7288143,150.4158081,138.1425415,,,,,,,
